Idade,Rotatividade,ViagensDeNegocio,Departamento,DistanciaDeCasa,Educacao,CampoDeEducacao,ContagemDeEmpregados,IDDoEmpregado,Genero,NivelDoCargo,Funcao,EstadoCivil,RendaMensal,NumeroDeEmpresas,MaiorDe18,AumentoPercentualSalario,HorasPadrao,NivelDeOpcaoDeCompraDeAcoes,TotalDeAnosTrabalhados,TreinamentosNoUltimoAno,AnosNaEmpresa,AnosDesdeUltimaPromocao,AnosComAtualGestor
34,Nao,Viagens_Raras,Vendas,9,2,Médica,1,2799,Masculino,2,Representante de Saúde,Solteiro(a),9752.0,2.0,Y,21,8,1,14.0,3,11,5,8
36,Nao,Viagens_Frequentes,Recursos_Humanos,7,3,Médica,1,2800,Masculino,1,Cientista de Pesquisa,Casado(a),5380.0,0.0,Y,11,8,0,10.0,1,9,2,8
36,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Médica,1,2801,Feminino,2,Diretor de Manufatura,Divorciado(a),35134.0,5.0,Y,13,8,0,7.0,6,1,0,0
43,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,3,4,Ciências da Vida,1,2802,Masculino,1,Executivo de Vendas,Casado(a),4816.0,1.0,Y,12,8,1,25.0,3,25,4,12
30,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,10,3,Ciências da Vida,1,2803,Feminino,3,Representante de Saúde,Divorciado(a),5628.0,1.0,Y,24,8,0,10.0,2,10,0,9
33,Nao,Nao_Viaja,Vendas,7,3,Ciências da Vida,1,2804,Masculino,2,Executivo de Vendas,Casado(a),22490.0,0.0,Y,21,8,0,8.0,3,7,0,7
56,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,15,3,Ciências da Vida,1,2805,Masculino,2,Técnico de Laboratório,Casado(a),6624.0,9.0,Y,19,8,0,7.0,1,5,4,3
51,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,2,Outro,1,2806,Feminino,2,Representante de Vendas,Solteiro(a),38098.0,7.0,Y,14,8,1,23.0,2,20,15,15
31,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,4,Grau Técnico,1,2807,Feminino,3,Executivo de Vendas,Casado(a),4282.0,4.0,Y,20,8,0,12.0,2,7,7,7
26,Nao,Viagens_Raras,Vendas,17,3,Médica,1,2808,Feminino,2,Gerente,Casado(a),11538.0,1.0,Y,19,8,0,5.0,4,5,4,3
58,Sim,Viagens_Raras,Vendas,2,2,Médica,1,2809,Feminino,1,Cientista de Pesquisa,Casado(a),8770.0,1.0,Y,13,8,1,40.0,2,40,15,6
19,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,2,Ciências da Vida,1,2810,Masculino,1,Gerente,Solteiro(a),10664.0,1.0,Y,23,8,1,0.0,2,0,0,0
22,Nao,Viagens_Raras,Vendas,29,4,Grau Técnico,1,2811,Masculino,1,Executivo de Vendas,Casado(a),9326.0,0.0,Y,13,8,1,3.0,1,2,2,1
49,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,2812,Feminino,1,Executivo de Vendas,Casado(a),9448.0,1.0,Y,11,8,1,16.0,3,15,5,11
43,Nao,Viagens_Frequentes,Vendas,2,2,Ciências da Vida,1,2813,Masculino,1,Executivo de Vendas,Solteiro(a),6422.0,4.0,Y,13,8,0,18.0,2,3,1,2
50,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,19,4,Ciências da Vida,1,2814,Masculino,2,Executivo de Vendas,Solteiro(a),10754.0,4.0,Y,14,8,1,16.0,3,2,2,1
31,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,15,1,Médica,1,2815,Feminino,2,Executivo de Vendas,Casado(a),8132.0,3.0,Y,22,8,0,4.0,2,2,2,2
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,17,2,Outro,1,2816,Masculino,1,Diretor de Manufatura,Divorciado(a),10416.0,3.0,Y,11,8,3,12.0,2,9,0,7
26,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,17,4,Ciências da Vida,1,2817,Masculino,2,Executivo de Vendas,Casado(a),9754.0,1.0,Y,13,8,1,8.0,5,8,5,7
36,Nao,Viagens_Raras,Recursos_Humanos,25,1,Recursos Humanos,1,2818,Masculino,2,Cientista de Pesquisa,Divorciado(a),6234.0,6.0,Y,21,8,1,7.0,2,3,0,1
51,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,6,3,Ciências da Vida,1,2819,Feminino,1,Gerente,Solteiro(a),3138.0,2.0,Y,11,8,0,18.0,2,4,0,3
39,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,3,Ciências da Vida,1,2820,Feminino,1,Cientista de Pesquisa,Casado(a),39316.0,4.0,Y,13,8,1,17.0,3,15,5,9
25,Nao,Viagens_Raras,Vendas,29,1,Médica,1,2821,Feminino,3,Cientista de Pesquisa,Casado(a),6138.0,2.0,Y,14,8,1,6.0,3,2,2,2
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,21,1,Médica,1,2822,Masculino,2,Técnico de Laboratório,Casado(a),20870.0,0.0,Y,11,8,0,12.0,5,11,4,7
32,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,4,Ciências da Vida,1,2823,Feminino,2,Diretor de Pesquisa,Solteiro(a),8296.0,7.0,Y,15,8,0,10.0,0,5,0,4
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,1,Grau Técnico,1,2824,Feminino,2,Representante de Saúde,Solteiro(a),11536.0,5.0,Y,23,8,1,9.0,4,6,0,3
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,4,Ciências da Vida,1,2825,Feminino,2,Diretor de Pesquisa,Solteiro(a),10084.0,3.0,Y,16,8,1,19.0,4,3,2,2
30,Nao,Viagens_Raras,Vendas,13,3,Marketing,1,2826,Feminino,2,Técnico de Laboratório,Solteiro(a),11540.0,1.0,Y,16,8,1,5.0,2,5,0,4
32,Nao,Viagens_Frequentes,Vendas,2,3,Marketing,1,2827,Masculino,3,Técnico de Laboratório,Divorciado(a),15512.0,0.0,Y,21,8,0,9.0,3,8,0,7
30,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Médica,1,2828,Feminino,3,Executivo de Vendas,Divorciado(a),20612.0,5.0,Y,13,8,0,8.0,5,3,2,2
30,Nao,Viagens_Raras,Vendas,9,3,Médica,1,2829,Masculino,2,Cientista de Pesquisa,Solteiro(a),7872.0,0.0,Y,11,8,1,6.0,3,5,1,2
41,Nao,Viagens_Frequentes,Vendas,10,2,Médica,1,2830,Feminino,3,Diretor de Manufatura,Divorciado(a),15890.0,4.0,Y,12,8,1,21.0,6,7,7,7
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,10,4,Médica,1,2831,Masculino,4,Cientista de Pesquisa,Casado(a),11486.0,2.0,Y,12,8,3,7.0,2,5,1,4
19,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Outro,1,2832,Feminino,5,Diretor de Manufatura,Solteiro(a),30404.0,1.0,Y,18,8,3,1.0,2,1,0,0
40,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,26,4,Médica,1,2833,Masculino,2,Diretor de Manufatura,Divorciado(a),10880.0,1.0,Y,12,8,1,20.0,2,20,2,13
35,Nao,Viagens_Raras,Vendas,8,1,Marketing,1,2834,Feminino,3,Técnico de Laboratório,Casado(a),7520.0,1.0,Y,14,8,3,10.0,2,10,0,6
53,Nao,Viagens_Raras,Vendas,14,2,Ciências da Vida,1,2835,Feminino,5,Diretor de Manufatura,Casado(a),7034.0,2.0,Y,12,8,1,13.0,1,7,4,5
45,Nao,Viagens_Raras,Vendas,1,4,Grau Técnico,1,2836,Masculino,1,Cientista de Pesquisa,Divorciado(a),5160.0,8.0,Y,17,8,3,20.0,3,17,0,15
32,Nao,Viagens_Frequentes,Vendas,2,2,Ciências da Vida,1,2837,Feminino,1,Diretor de Manufatura,Solteiro(a),4332.0,1.0,Y,19,8,1,9.0,4,9,3,7
29,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,10,4,Grau Técnico,1,2838,Masculino,3,Representante de Saúde,Casado(a),11738.0,1.0,Y,11,8,1,10.0,6,10,0,9
51,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Outro,1,2839,Feminino,3,Diretor de Pesquisa,Casado(a),16016.0,2.0,Y,15,8,1,10.0,4,1,0,0
58,Nao,Viagens_Raras,Vendas,3,3,Marketing,1,2840,Feminino,1,Cientista de Pesquisa,Casado(a),10412.0,4.0,Y,11,8,3,9.0,4,1,0,0
40,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,11,2,Grau Técnico,1,2841,Masculino,4,Técnico de Laboratório,Casado(a),10590.0,7.0,Y,18,8,0,15.0,4,12,2,11
34,Nao,Viagens_Frequentes,Vendas,24,4,Marketing,1,2842,Masculino,2,Diretor de Manufatura,Casado(a),32826.0,6.0,Y,16,8,0,6.0,1,4,1,2
22,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,3,Médica,1,2843,Masculino,1,Técnico de Laboratório,Casado(a),26538.0,1.0,Y,25,8,1,2.0,2,2,2,2
27,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,3,3,Médica,1,2844,Masculino,1,Representante de Saúde,Divorciado(a),5566.0,6.0,Y,16,8,1,6.0,2,2,2,2
28,Nao,Viagens_Raras,Vendas,4,4,Ciências da Vida,1,2845,Masculino,2,Representante de Saúde,Casado(a),10866.0,1.0,Y,13,8,1,5.0,4,5,0,2
57,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,3,3,Ciências da Vida,1,2846,Masculino,2,Diretor de Manufatura,Divorciado(a),4026.0,3.0,Y,14,8,1,12.0,5,5,1,4
27,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,2847,Masculino,1,Diretor de Manufatura,Divorciado(a),27932.0,1.0,Y,19,8,0,1.0,1,1,0,1
50,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,3,Ciências da Vida,1,2848,Feminino,2,Diretor de Manufatura,Solteiro(a),8748.0,3.0,Y,15,8,1,21.0,5,5,4,4
41,Nao,Viagens_Raras,Vendas,7,4,Marketing,1,2849,Masculino,4,Técnico de Laboratório,Divorciado(a),13684.0,4.0,Y,12,8,1,13.0,3,9,1,8
30,Nao,Viagens_Raras,Recursos_Humanos,1,4,Recursos Humanos,1,2850,Feminino,1,Gerente,Casado(a),34852.0,2.0,Y,12,8,1,12.0,0,10,7,4
38,Nao,Viagens_Raras,Vendas,1,1,Médica,1,2851,Masculino,2,Técnico de Laboratório,Solteiro(a),35206.0,4.0,Y,16,8,0,12.0,0,8,0,7
32,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,20,3,Médica,1,2852,Feminino,1,Diretor de Manufatura,Solteiro(a),9162.0,3.0,Y,14,8,1,8.0,3,5,1,4
27,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Médica,1,2853,Masculino,2,Representante de Saúde,Casado(a),9470.0,0.0,Y,13,8,0,6.0,2,5,1,1
19,Sim,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,10,2,Ciências da Vida,1,2854,Masculino,2,Representante de Saúde,Solteiro(a),8374.0,0.0,Y,22,8,1,1.0,4,0,0,0
36,Nao,Viagens_Frequentes,Vendas,25,3,Marketing,1,2855,Feminino,2,Diretor de Pesquisa,Solteiro(a),11010.0,4.0,Y,21,8,2,13.0,3,8,7,2
30,Nao,Nao_Viaja,Vendas,1,3,Médica,1,2856,Feminino,1,Executivo de Vendas,Divorciado(a),10940.0,1.0,Y,18,8,1,12.0,2,12,6,10
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,24,2,Médica,1,2857,Masculino,2,Executivo de Vendas,Divorciado(a),10952.0,4.0,Y,13,8,1,9.0,3,5,0,3
56,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,3,Ciências da Vida,1,2858,Masculino,4,Gerente,Divorciado(a),5174.0,4.0,Y,12,8,0,19.0,2,2,2,2
33,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,2,Médica,1,2859,Masculino,1,Executivo de Vendas,Solteiro(a),4880.0,0.0,Y,18,8,3,4.0,4,3,0,2
19,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,8,2,Ciências da Vida,1,2860,Masculino,2,Executivo de Vendas,Solteiro(a),31944.0,1.0,Y,21,8,0,1.0,2,1,1,0
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,10,3,Grau Técnico,1,2861,Feminino,2,Técnico de Laboratório,Divorciado(a),30758.0,1.0,Y,12,8,0,24.0,1,24,15,7
38,Nao,Viagens_Raras,Vendas,4,4,Ciências da Vida,1,2862,Masculino,1,Diretor de Manufatura,Solteiro(a),14164.0,1.0,Y,14,8,0,2.0,3,2,2,1
31,Nao,Viagens_Raras,Vendas,2,5,Ciências da Vida,1,2863,Masculino,2,Representante de Vendas,Casado(a),5456.0,8.0,Y,11,8,0,7.0,3,4,0,2
34,Nao,Viagens_Raras,Vendas,9,3,Marketing,1,2864,Feminino,2,Gerente,Solteiro(a),10736.0,2.0,Y,14,8,1,9.0,2,3,1,2
41,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,18,4,Ciências da Vida,1,2865,Masculino,5,Técnico de Laboratório,Solteiro(a),10694.0,1.0,Y,24,8,1,4.0,1,4,0,2
50,Nao,Viagens_Raras,Vendas,19,4,Marketing,1,2866,Masculino,3,Executivo de Vendas,Casado(a),6390.0,2.0,Y,11,8,0,5.0,4,3,0,2
53,Nao,Viagens_Raras,Vendas,1,2,Ciências da Vida,1,2867,Masculino,1,Gerente,Divorciado(a),7978.0,1.0,Y,13,8,0,5.0,2,4,1,3
33,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,3,Ciências da Vida,1,2868,Masculino,1,Recursos Humanos,Casado(a),6612.0,1.0,Y,11,8,3,8.0,6,8,1,6
40,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,11,3,Ciências da Vida,1,2869,Feminino,2,Executivo de Vendas,Casado(a),14010.0,1.0,Y,20,8,2,21.0,2,20,9,9
55,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,6,1,Ciências da Vida,1,2870,Feminino,2,Técnico de Laboratório,Solteiro(a),5310.0,8.0,Y,17,8,0,36.0,0,24,2,15
34,Nao,Viagens_Frequentes,Recursos_Humanos,7,4,Outro,1,2871,Feminino,1,Cientista de Pesquisa,Casado(a),2786.0,1.0,Y,11,8,2,10.0,4,10,1,9
51,Nao,Viagens_Raras,Recursos_Humanos,4,2,Recursos Humanos,1,2872,Masculino,2,Representante de Vendas,Solteiro(a),5140.0,3.0,Y,18,8,0,21.0,2,7,1,0
52,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,4,Médica,1,2873,Feminino,2,Representante de Vendas,Casado(a),7074.0,0.0,Y,11,8,1,34.0,3,33,11,9
27,Nao,Viagens_Raras,Vendas,15,3,Marketing,1,2874,Masculino,1,Cientista de Pesquisa,Solteiro(a),7972.0,1.0,Y,12,8,2,7.0,3,7,0,3
35,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,4,Ciências da Vida,1,2875,Feminino,2,Diretor de Pesquisa,Casado(a),21766.0,3.0,Y,12,8,0,8.0,3,1,0,1
43,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,6,2,Médica,1,2876,Masculino,1,Representante de Saúde,Divorciado(a),4056.0,4.0,Y,20,8,1,7.0,2,5,2,2
45,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,9,2,Médica,1,2877,Feminino,1,Executivo de Vendas,Casado(a),19050.0,9.0,Y,19,8,0,22.0,3,20,11,8
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,3,Ciências da Vida,1,2878,Feminino,1,Cientista de Pesquisa,Casado(a),5858.0,1.0,Y,12,8,0,8.0,2,8,1,7
35,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,3,Outro,1,2879,Masculino,2,Diretor de Pesquisa,Solteiro(a),4550.0,5.0,Y,13,8,0,10.0,2,6,1,2
42,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,1,1,Grau Técnico,1,2880,Masculino,2,Executivo de Vendas,Divorciado(a),15758.0,2.0,Y,11,8,1,11.0,2,5,0,2
38,Nao,Viagens_Raras,Vendas,8,2,Marketing,1,2881,Masculino,5,Cientista de Pesquisa,Casado(a),9860.0,9.0,Y,14,8,0,14.0,0,1,0,0
38,Nao,Viagens_Raras,Recursos_Humanos,25,1,Recursos Humanos,1,2882,Feminino,1,Diretor de Manufatura,Casado(a),15694.0,3.0,Y,14,8,1,9.0,3,7,1,7
27,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,13,4,Médica,1,2883,Masculino,1,Gerente,Casado(a),8802.0,5.0,Y,13,8,0,6.0,4,2,2,0
49,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,23,1,Outro,1,2884,Feminino,2,Executivo de Vendas,Divorciado(a),18482.0,1.0,Y,19,8,1,7.0,5,7,1,7
34,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,2,Médica,1,2885,Masculino,4,Representante de Vendas,Divorciado(a),5948.0,1.0,Y,23,8,0,5.0,2,5,2,0
40,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,23,3,Médica,1,2886,Feminino,1,Técnico de Laboratório,Casado(a),9004.0,8.0,Y,12,8,2,15.0,0,7,3,7
38,Sim,Viagens_Raras,Vendas,6,4,Ciências da Vida,1,2887,Feminino,3,Cientista de Pesquisa,Casado(a),21496.0,7.0,Y,15,8,0,17.0,3,1,0,0
29,Sim,Viagens_Raras,Vendas,10,2,Ciências da Vida,1,2888,Feminino,2,Cientista de Pesquisa,Casado(a),3110.0,1.0,Y,19,8,2,10.0,2,10,1,9
22,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,2889,Feminino,4,Representante de Saúde,Divorciado(a),25872.0,1.0,Y,11,8,2,4.0,3,4,2,2
36,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,2890,Feminino,2,Técnico de Laboratório,Solteiro(a),4610.0,1.0,Y,17,8,0,8.0,3,8,1,7
40,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,28,2,Ciências da Vida,1,2891,Masculino,1,Diretor de Manufatura,Casado(a),33408.0,9.0,Y,22,8,0,5.0,2,3,0,2
46,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,25,1,Médica,1,2892,Masculino,5,Cientista de Pesquisa,Divorciado(a),6866.0,7.0,Y,18,8,0,17.0,3,4,0,3
32,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Médica,1,2893,Masculino,1,Representante de Saúde,Casado(a),6954.0,1.0,Y,11,8,0,14.0,2,14,9,8
30,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,17,4,Ciências da Vida,1,2894,Masculino,2,Representante de Saúde,Solteiro(a),12860.0,1.0,Y,12,8,1,12.0,2,11,5,8
27,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,18,2,Médica,1,2895,Feminino,1,Técnico de Laboratório,Solteiro(a),13032.0,1.0,Y,19,8,1,7.0,4,7,0,7
51,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,1,Médica,1,2896,Feminino,1,Diretor de Manufatura,Casado(a),7814.0,5.0,Y,13,8,0,16.0,2,10,4,7
30,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,10,4,Ciências da Vida,1,2897,Feminino,2,Cientista de Pesquisa,Solteiro(a),11124.0,5.0,Y,13,8,0,8.0,3,5,0,4
41,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,3,Ciências da Vida,1,2898,Masculino,2,Recursos Humanos,Solteiro(a),13766.0,3.0,Y,19,8,2,16.0,3,1,0,0
30,Sim,Viagens_Frequentes,Vendas,3,2,Médica,1,2899,Masculino,2,Representante de Saúde,Solteiro(a),5724.0,5.0,Y,14,8,0,9.0,2,6,0,1
29,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,2900,Masculino,1,Executivo de Vendas,Solteiro(a),9956.0,0.0,Y,13,8,0,7.0,3,6,1,5
45,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,3,Médica,1,2901,Feminino,2,Cientista de Pesquisa,Solteiro(a),20736.0,6.0,Y,12,8,2,23.0,2,19,12,8
54,Nao,Viagens_Raras,Vendas,8,2,Marketing,1,2902,Feminino,2,Técnico de Laboratório,Casado(a),12268.0,2.0,Y,19,8,0,16.0,2,6,0,5
36,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,16,4,Ciências da Vida,1,2903,Masculino,1,Representante de Saúde,Solteiro(a),13470.0,8.0,Y,25,8,2,16.0,3,13,3,7
33,Nao,Viagens_Raras,Vendas,9,1,Outro,1,2904,Feminino,3,Executivo de Vendas,Casado(a),6590.0,6.0,Y,22,8,2,7.0,2,3,1,1
37,Nao,Viagens_Frequentes,Vendas,2,4,Ciências da Vida,1,2905,Masculino,2,Técnico de Laboratório,Divorciado(a),10476.0,1.0,Y,15,8,1,10.0,5,10,0,7
38,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,2,Médica,1,2906,Masculino,4,Técnico de Laboratório,Divorciado(a),12944.0,0.0,Y,12,8,0,17.0,4,16,5,13
31,Nao,Nao_Viaja,Vendas,4,1,Médica,1,2907,Feminino,3,Cientista de Pesquisa,Casado(a),19220.0,0.0,Y,11,8,1,6.0,2,5,1,4
59,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,3,Ciências da Vida,1,2908,Feminino,3,Gerente,Casado(a),39666.0,3.0,Y,13,8,0,7.0,2,1,0,0
37,Nao,Viagens_Frequentes,Vendas,2,3,Marketing,1,2909,Feminino,2,Técnico de Laboratório,Divorciado(a),19512.0,4.0,Y,19,8,0,13.0,2,9,5,8
29,Nao,Viagens_Frequentes,Vendas,15,4,Médica,1,2910,Feminino,1,Executivo de Vendas,Casado(a),9936.0,1.0,Y,19,8,3,11.0,4,11,4,1
35,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,19,3,Ciências da Vida,1,2911,Feminino,1,Executivo de Vendas,Solteiro(a),4290.0,1.0,Y,13,8,0,10.0,6,10,0,8
29,Sim,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,1,Ciências da Vida,1,2912,Feminino,1,Cientista de Pesquisa,Solteiro(a),4360.0,1.0,Y,21,8,0,4.0,2,4,0,1
52,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,1,2,Médica,1,2913,Feminino,4,Gerente,Solteiro(a),16692.0,7.0,Y,14,8,0,6.0,5,2,2,2
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,7,4,Ciências da Vida,1,2914,Feminino,2,Executivo de Vendas,Casado(a),6890.0,1.0,Y,11,8,2,22.0,2,22,11,15
59,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,4,4,Grau Técnico,1,2915,Masculino,1,Representante de Saúde,Casado(a),5520.0,8.0,Y,11,8,0,7.0,3,2,2,2
50,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,11,2,Ciências da Vida,1,2916,Masculino,2,Executivo de Vendas,Divorciado(a),12588.0,3.0,Y,23,8,1,32.0,2,7,0,6
33,Sim,Viagens_Raras,Vendas,11,4,Marketing,1,2917,Masculino,1,Cientista de Pesquisa,Casado(a),14280.0,5.0,Y,21,8,0,8.0,2,5,0,4
43,Nao,Viagens_Raras,Vendas,1,3,Marketing,1,2918,Feminino,2,Diretor de Manufatura,Casado(a),5864.0,5.0,Y,24,8,0,22.0,3,17,1,9
33,Sim,Viagens_Raras,Vendas,1,3,Ciências da Vida,1,2919,Masculino,2,Gerente,Casado(a),10294.0,7.0,Y,11,8,0,13.0,2,9,1,7
52,Nao,Nao_Viaja,Pesquisa_e_Desenvolvimento,2,3,Grau Técnico,1,2920,Masculino,1,Executivo de Vendas,Solteiro(a),9014.0,1.0,Y,14,8,0,33.0,3,33,15,12
32,Nao,Viagens_Raras,Recursos_Humanos,13,4,Ciências da Vida,1,2921,Feminino,3,Diretor de Manufatura,Casado(a),17128.0,2.0,Y,16,8,1,6.0,2,4,1,2
32,Sim,Viagens_Raras,Vendas,23,1,Ciências da Vida,1,2922,Masculino,3,Representante de Saúde,Solteiro(a),4936.0,0.0,Y,11,8,0,4.0,2,3,1,2
39,Nao,Viagens_Raras,Vendas,26,4,Ciências da Vida,1,2923,Masculino,2,Diretor de Pesquisa,Divorciado(a),16322.0,7.0,Y,12,8,1,7.0,2,3,1,2
32,Nao,Nao_Viaja,Vendas,2,4,Marketing,1,2924,Masculino,4,Cientista de Pesquisa,Casado(a),4218.0,0.0,Y,13,8,1,4.0,3,3,2,2
41,Nao,Viagens_Raras,Vendas,29,3,Ciências da Vida,1,2925,Feminino,2,Técnico de Laboratório,Divorciado(a),10588.0,2.0,Y,15,8,0,17.0,3,1,0,0
40,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,3,Ciências da Vida,1,2926,Masculino,1,Diretor de Manufatura,Divorciado(a),5436.0,1.0,Y,14,8,1,9.0,4,9,4,7
45,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,18,1,Ciências da Vida,1,2927,Feminino,2,Representante de Vendas,Casado(a),11622.0,0.0,Y,14,8,0,25.0,4,24,1,7
31,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,7,4,Médica,1,2928,Masculino,1,Cientista de Pesquisa,Divorciado(a),4874.0,9.0,Y,14,8,1,9.0,3,2,2,2
33,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,4,Ciências da Vida,1,2929,Feminino,1,Executivo de Vendas,Casado(a),5532.0,1.0,Y,12,8,1,2.0,2,2,0,2
34,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,26,3,Outro,1,2930,Feminino,1,Executivo de Vendas,Casado(a),38076.0,6.0,Y,13,8,0,13.0,3,11,5,9
37,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,22,5,Médica,1,2931,Feminino,2,Diretor de Manufatura,Casado(a),6110.0,2.0,Y,14,8,3,17.0,3,3,0,2
45,Nao,Viagens_Frequentes,Vendas,21,1,Marketing,1,2932,Masculino,3,Cientista de Pesquisa,Casado(a),4578.0,4.0,Y,13,8,0,9.0,3,3,0,2
37,Sim,Viagens_Frequentes,Vendas,2,3,Marketing,1,2933,Masculino,1,Técnico de Laboratório,Divorciado(a),8002.0,6.0,Y,11,8,1,17.0,2,1,0,0
39,Nao,Viagens_Frequentes,Pesquisa_e_Desenvolvimento,22,3,Médica,1,2934,Feminino,1,Diretor de Manufatura,Solteiro(a),25930.0,0.0,Y,19,8,1,20.0,2,19,11,8
29,Nao,Viagens_Raras,Vendas,4,3,Outro,1,2935,Feminino,2,Recursos Humanos,Solteiro(a),7078.0,1.0,Y,18,8,0,6.0,2,6,1,5
42,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,5,4,Médica,1,2936,Feminino,1,Cientista de Pesquisa,Solteiro(a),12058.0,3.0,Y,17,8,1,10.0,5,3,0,2
29,Nao,Viagens_Raras,Pesquisa_e_Desenvolvimento,2,4,Médica,1,2937,Masculino,1,Técnico de Laboratório,Divorciado(a),5358.0,2.0,Y,15,8,0,10.0,2,3,0,2
